Time_number,Date,Agric,Food ,FabPr,Mach ,ElcEq,Autos,Guns ,Gold ,Mines,Coal 
6982,04/04/1991,-0.010757657,-0.01136433,0.003593536,-0.009444459,-0.011768984,-0.012477522,-0.02706292,-0.009040745,0.00039992,0.008860628
6983,05/04/1991,0.001698557,0.008364916,-0.010151351,0.008067371,0.010247316,0.004191205,0.006776984,0.015381102,0.010841023,-0.014098924
6984,08/04/1991,-0.012983928,-0.012680053,-0.013389237,-0.011971372,-0.006018072,-0.005314095,-0.018775155,0.019312311,-0.003104815,-0.007629027
6985,09/04/1991,-0.019896632,-0.000700245,-0.007729798,-0.002102208,0.009653257,-0.002402885,0.004191205,-0.006420568,-0.001200721,0.01064316
6986,10/04/1991,0.013409687,0.006180859,0.022054991,0.010049336,0.00608147,0.008364916,0.02166364,-0.026241311,0.009851316,0.016758784
6987,11/04/1991,0.007868958,0.002297359,0.004489905,0.005186527,0.002796087,-0.007729798,0.008860628,-0.014098924,0.003593536,-0.010454458
6988,12/04/1991,-0.003305457,0.00796817,-0.0010005,-0.004811557,0.007472015,0.002397125,0.002895803,-0.01308524,0.011434378,-0.001601281
6989,15/04/1991,-0.002703652,0.017545179,0.03333806,0.014593002,0.013113639,0.016660441,-0.001801622,-0.01308524,0.015184135,0.032660782
6990,16/04/1991,0.018429135,-0.00080032,0.017053755,0.014198719,0.006876304,0.013113639,-0.003907625,0.020194707,-0.000900405,0.001099395
6991,17/04/1991,0.000299955,-0.012072581,-0.004208845,0.002796087,-0.001701447,0.021761492,0.003792798,-0.027988037,-0.004208845,-0.00793137
6992,18/04/1991,-0.006722546,-0.015316704,0.007571265,-0.006621876,-0.009444459,-0.007830579,-0.004510155,-0.007729798,-0.015621381,-0.011465478
6993,19/04/1991,-0.01582455,-0.009343515,-0.011870173,-0.012578782,-0.013591954,-0.0329365,-0.002703652,0.019704583,0.009455159,-0.006420568
6994,22/04/1991,-0.00020002,-0.001300846,-0.019488677,0.001998003,-0.0010005,0.002596626,0.005982072,-0.000700245,-0.000900405,0.021174235
6995,23/04/1991,0.00059982,0.001998003,0.000899595,-0.004409708,-0.004811557,0.010544214,0.006776984,-0.001400981,-0.011060947,0.027517886
6996,24/04/1991,0.002197584,-0.008132983,0.005584378,-0.008132983,-0.012680053,-0.01959065,-0.017451394,-0.017756722,-0.003706862,-0.009040745
6997,25/04/1991,0.010445258,0.006776984,0.001299156,-0.009949331,0.001798382,-0.00250313,0.005286004,0.002596626,-0.002703652,-0.012173801
6998,26/04/1991,-0.0062193,-0.010555514,-0.012477522,-0.018163971,-0.022859294,-0.034902052,0.00019998,-0.015621381,0.000699755,-0.01399751
6999,29/04/1991,0,-0.001400981,-0.013693327,0.002796087,0.006379607,0.023716527,-0.002402885,0.031110995,0.001598721,0.020096702
7000,30/04/1991,0.004888034,0.015774919,-0.003104815,0.011137744,0.020880478,0.03246719,0.012620031,-0.007024615,-0.000900405,0.010841023
7001,01/05/1991,0.009851316,-0.001501126,0.012916225,0.006876304,0.003095205,-0.004811557,-0.006118681,0.007769737,0.014593002,-0.009545413
7002,02/05/1991,-0.009848336,0.011632084,0.011632084,0.006776984,0.002995509,0.01813457,-0.008132983,-0.016841017,-0.015519812,-0.012983928
7003,03/05/1991,0.001898197,-0.005615739,0.008860628,-0.001801622,0.001099395,-0.013794711,0.000899595,0.018429135,-0.000700245,-0.028193734
7004,06/05/1991,0.001498876,-0.008738066,-0.004811557,-0.007629027,0.003194891,-0.014707629,0.001399021,-0.003205131,0.005186527,-0.005213567
7005,07/05/1991,-0.007528266,-0.001601281,0.002097798,0.010049336,-0.001701447,0.001498876,-0.010555514,-0.001200721,-0.00040008,0.006578315
7006,08/05/1991,0.000899595,0.010247316,0.004788517,0.009356095,0.008662373,0.018527305,0.026057534,0.000899595,0.015085637,0.016857117
7007,09/05/1991,0.003792798,-0.017349638,-0.01349059,-0.015113638,-0.027371197,-0.010858743,-0.02706292,-0.022654691,0.000699755,-0.017960325
7008,10/05/1991,0.001099395,0.001299156,0.002197584,0.000899595,0.005982072,-0.001801622,0.00608147,0.024204689,0.003095205,-0.016434306
7009,13/05/1991,0.006578315,-0.013794711,-0.0062193,-0.014606152,-0.009747351,-0.017146159,-0.008838949,-0.012578782,-0.00471108,-0.020304753
7010,14/05/1991,-0.018877056,-0.009848336,-0.008838949,-0.008233805,-0.001501126,-0.002202424,0.001299156,0.012521281,-0.011566636,0.003095205
7011,15/05/1991,0.00796817,0.016365354,0.01232375,0.009554213,0.004688989,0.008166563,0.013705647,-0.018367657,-0.008637193,0.006876304
7012,16/05/1991,-0.003405793,-0.00080032,0.011533236,0.0009995,0.004091618,-0.003807238,0.017741681,-0.002002003,-0.012275031,0.013705647
7013,17/05/1991,0.004788517,-0.001801622,0.01242252,-0.008132983,0.007769737,-0.002102208,-0.002904213,0.002197584,-0.001601281,-0.006319929
7014,20/05/1991,0.002796087,0.008959741,0.017839918,0.00249688,0.004688989,0.01400152,-0.002904213,0.009356095,-0.000100005,-0.010454458
7015,21/05/1991,0.006776984,0.003593536,-0.003405793,-0.002102208,-0.013186562,0.011829752,-0.006621876,-0.015621381,-0.008637193,-0.012275031
7016,22/05/1991,0.011236632,0.003095205,-0.007024615,-0.006823225,0.008959741,0.006876304,-0.015316704,-0.014606152,-0.008939842,-0.006118681
7017,23/05/1991,0.014691549,0.006578315,0.005385472,0.009653257,0.007670506,0.021565778,0.016562088,0.001698557,-0.001601281,0.001299156
7018,24/05/1991,0.017152059,0.009356095,0.004191205,0.018821754,0.013804281,0.024595047,0.009058844,0.074179398,0.018625464,0.000899595
7019,28/05/1991,0.009653257,-0.003305457,0.00079968,0.005683816,0.009058844,0.036910354,0.005882663,-0.013794711,0.002895803,0.001299156
7020,29/05/1991,0.031498667,0.003892415,0.006478966,0.029170377,0.022837234,0.004688989,0.010346292,0.018527305,0.011533236,-0.001100605
7021,30/05/1991,0.003593536,-0.000500125,-0.003004509,0.029267498,0.021076326,0.020586634,0.006180859,-0.003807238,-0.002904213,0.008959741
7022,31/05/1991,-0.00793137,-0.014504686,0.00548493,0.010445258,0.003593536,-0.00060018,-0.002603386,0.017741681,0.008067371,0.017250353
7023,03/06/1991,-0.000100005,0.003493889,0.002895803,-0.009444459,-0.008032172,-0.003807238,-0.003104815,-0.00250313,0.006776984,-0.007226045
7024,04/06/1991,-0.021223636,-0.003706862,-0.000300045,-0.008536331,-0.014098924,-0.009444459,-0.007125325,0.002397125,0.01439588,0.007769737
7025,05/06/1991,0.009356095,-0.005113049,0.003593536,-0.006722546,-0.008032172,0.0009995,-0.002302649,0.053540767,0.041909403,0.011137744
7026,06/06/1991,-0.003104815,-0.009646377,-0.01136433,-0.008132983,-0.013186562,-0.010757657,-0.024190239,-0.019080888,0.003394233,-0.00040008
7027,07/06/1991,-0.004108428,-0.001400981,-0.017858518,-0.002202424,0.004290781,-0.004510155,-0.005716307,0.030626194,-0.008132983,-0.001801622
7028,10/06/1991,0.008067371,0.005584378,0.006280238,0.001998003,0.011434378,0.01960653,0.005286004,-0.001701447,-0.001901807,0.003693172
7029,11/06/1991,-0.012680053,-0.007427516,0.003992021,-0.014707629,-0.01399751,-0.009343515,-0.00060018,-0.008939842,-0.00040008,-0.015519812
7030,12/06/1991,-0.00020002,0.003394233,0.002995509,0.001998003,0.006677655,-0.002402885,-0.000100005,-0.00471108,-0.003907625,-0.005917474
7031,13/06/1991,0.010049336,0.01498713,0.008067371,0.009950331,0.009455159,0.037873652,0.013311014,-0.017044435,0.01212618,0.006975614
7032,14/06/1991,-0.004610613,-0.003907625,-0.006118681,-0.0062193,-0.010151351,-0.00471108,-0.00471108,0.001498876,0.012916225,0.008067371
7033,17/06/1991,-0.014098924,-0.004409708,-0.004811557,-0.006018072,-0.001601281,-0.001400981,0.006578315,0.014691549,0.001299156,0.026252371
7034,18/06/1991,-0.006521217,-0.007125325,-0.017044435,-0.009848336,-0.006621876,-0.009646377,0.002796087,0.004390348,-0.011667805,-0.003104815
7035,19/06/1991,-0.001801622,-0.00250313,-0.000100005,-0.005012542,-0.00060018,0.006379607,0.003194891,-0.008536331,0.002197584,-0.002302649
7036,20/06/1991,0.001698557,0.002796087,0.01960653,0.007174204,0.010544214,0.013804281,0.010544214,-0.018673265,0.019116117,0.005783245
7037,21/06/1991,-0.001100605,-0.009848336,-0.008435479,-0.024702613,-0.016535969,-0.040821995,-0.016942721,-0.01582455,-0.028811082,-0.008536331
7038,24/06/1991,-0.003706862,-0.006319929,-0.018062143,0.000299955,-0.002002003,0.001099395,0.004489905,0.011829752,-0.013186562,-0.007830579
7039,25/06/1991,-0.006923915,0.003892415,-0.004610613,0.000899595,-0.002402885,-0.008838949,-0.0010005,0.040565962,-0.006319929,0.004888034
7040,26/06/1991,0.002596626,0.009058844,0.004688989,0.009950331,0.014100124,0.011632084,0.015085637,-0.003807238,-0.002703652,-0.003706862
7041,27/06/1991,0.003095205,-0.009646377,0.002397125,-0.015519812,-0.009040745,-0.01308524,0.000299955,0.019312311,-0.003606496,-0.000500125
7042,28/06/1991,0.010742097,0.019508466,0.000499875,0.017446914,0.01212618,0.022543964,0.001898197,0.027225986,-0.001300846,0.013607003
7043,01/07/1991,-0.00040008,0.003194891,0.006677655,-0.01136433,0.001698557,0.005982072,0.004788517,-0.007830579,0.01439588,-0.00471108
7044,02/07/1991,0.022739487,-0.005213567,-0.002202424,-0.019692633,-0.012578782,-0.011971372,-0.00793137,0.030238183,-0.003606496,-0.002904213
7045,03/07/1991,-0.004510155,0.003095205,0.009455159,0.002995509,-0.002302649,0.000699755,0.003792798,-0.002803927,0.002696362,0.004788517
7046,05/07/1991,0.000699755,0.010742097,-0.003405793,-0.000500125,0.01202738,0.009157938,-0.005213567,0.004589452,-0.001300846,-0.001701447
7047,08/07/1991,0.003992021,-0.005213567,0.015184135,-0.005515181,-0.001400981,-0.007125325,-0.012477522,-0.005917474,0.003892415,-0.007528266
7048,09/07/1991,0.028587457,0.002995509,-0.00060018,-0.001100605,-0.002904213,-0.008233805,0.007472015,-0.003305457,-0.005515181,-0.005615739
7049,10/07/1991,0.001199281,-0.00020002,0.010346292,-0.00080032,0.009455159,0.002895803,0.001598721,-0.033453376,-0.005615739,0.003493889
7050,11/07/1991,0.004987542,0.011730923,-0.003706862,0.005683816,0.003792798,0.007670506,0.012817504,0.019018006,0.001399021,-0.013693327
7051,12/07/1991,-0.003706862,0.00796817,-0.010454458,0.000699755,0.001998003,-0.012983928,-0.005113049,0.016266972,-0.005012542,0.006677655
7052,15/07/1991,0.008662373,-0.005917474,0.014198719,0.003493889,-0.017756722,0.000699755,0.010346292,-0.011870173,0.005783245,0.012718772
7053,16/07/1991,0.008662373,-0.010353412,-0.006521217,0.003493889,-0.025215249,0.002197584,-0.00020002,0.010445258,-0.006319929,-0.003606496
7054,17/07/1991,-0.003004509,0.011533236,0.006478966,0.01813457,0.017348638,0.005783245,0.009653257,-0.028708164,0.003394233,0.006180859
7055,18/07/1991,-0.005515181,-0.006319929,0.020978406,-0.00471108,0.005982072,-0.002102208,0.008464078,0.005186527,0.001698557,0.001199281
7056,19/07/1991,-0.016637641,-0.003205131,0.006677655,0.002995509,-0.005213567,-0.002603386,-0.01065658,-0.029943876,0,-0.000900405
7057,22/07/1991,-0.001501126,-0.005917474,-0.002803927,-0.007125325,-0.012882626,-0.01572296,-0.005917474,0.02508278,-0.009343515,-0.005213567
7058,23/07/1991,-0.007326775,9.9995E-05,-0.01136433,-0.010858743,-0.010858743,-0.010353412,-0.009545413,-0.024190239,0.004788517,0.006876304
7059,24/07/1991,0.003394233,0.007571265,0.018232768,0.003493889,0.013804281,0.01232375,0.006180859,-0.009141658,0.001798382,0.005982072
7060,25/07/1991,0.003194891,-0.001400981,-0.006621876,-0.003405793,0.003892415,-0.007729798,-0.020508877,0.00796817,0.006677655,-0.001501126
7061,26/07/1991,0.005882663,0.004688989,0.001898197,0.005982072,-0.00020002,-0.006621876,9.9995E-05,-0.008435479,0.002197584,-0.006923915
7062,29/07/1991,0.00608147,0.008563231,0.002397125,0.010148331,0.006975614,0.001798382,0.014198719,-0.011971372,0.00548493,-0.003205131
7063,30/07/1991,-0.012173801,0.00796817,0.001498876,0.003992021,0.003792798,9.9995E-05,0.010247316,-0.008032172,-0.001601281,-0.017247893
7064,31/07/1991,-0.010050336,0.000699755,-0.006521217,-0.005213567,-0.004108428,-0.007427516,-0.010454458,0.00039992,-0.003506139,0.003992021
7065,01/08/1991,0.004290781,0.001199281,-0.006823225,-0.004811557,-0.003706862,-0.00080032,0.000699755,-0.022450129,-0.00040008,-0.005615739
7066,02/08/1991,-0.005615739,9.9995E-05,-0.003506139,-0.008838949,-0.010252376,-0.006621876,0.002097798,-0.008233805,-0.015316704,0.012620031
7067,05/08/1991,0.010049336,0.021467907,0.001798382,0.009554213,0.009851316,0.01202738,0.010544214,-0.002402885,0.003294567,-0.004409708
7068,06/08/1991,0.012620031,0.004987542,0.001598721,0.003194891,0.012521281,0.000299955,-0.013794711,0.003095205,0.005286004,-0.005213567
7069,07/08/1991,-0.007226045,-0.004610613,0.026739297,0.00039992,0.001998003,-0.013186562,-0.016027761,0.00796817,-0.003506139,-0.012882626
7070,08/08/1991,0.000899595,-0.002002003,0.001299156,-0.011971372,-0.00250313,-0.023473356,0.000899595,0.001299156,-0.009141658,0.002696362
7071,09/08/1991,0.007571265,-0.002703652,0.010247316,-0.006621876,-0.003907625,-0.004108428,0.012718772,-0.01501212,0.002297359,0.01093994
7072,12/08/1991,0.026641931,0.006478966,0.007769737,0.00249688,-0.000700245,0.011038847,0.002197584,-0.007125325,-0.00020002,-0.00250313
7073,13/08/1991,0.006677655,0.008464078,-0.008536331,0.004290781,-0.002904213,-0.005213567,-0.005213567,0.01212618,-0.002302649,0.004390348
7074,14/08/1991,-0.003907625,0.00039992,-0.018775155,-0.001801622,-0.003606496,-0.002202424,-0.004008021,-0.005716307,0.000899595,0.004191205
7075,15/08/1991,-0.008435479,-0.001601281,-0.004409708,-0.013896105,-0.008334637,-0.017247893,-0.001501126,-0.004309272,-0.01065658,0.000899595
7076,16/08/1991,-0.040613683,-0.022654691,-0.013591954,-0.02891401,-0.024087796,-0.037701867,-0.01501212,0.012916225,-0.029634805,-0.014200349
7077,19/08/1991,0.004987542,0.009058844,0.002397125,-0.002603386,0.002796087,-0.004610613,0.010445258,-0.008939842,0.014297305,0.014790085
7078,20/08/1991,0.015282624,0.033531483,0.021565778,0.031110995,0.032563991,0.046501834,0.00548493,-0.021734492,0.013212331,0.009554213
7079,21/08/1991,0.014100124,0.005982072,0.014297305,0.017250353,0.001099395,-0.012173801,0.008464078,-0.016739324,-0.005816885,0.006280238
7080,22/08/1991,0.01202738,-0.003004509,0.005783245,0.012620031,0.021467907,0.030723173,0.001099395,-0.007326775,0.008662373,-0.000900405
7081,23/08/1991,-0.01065658,-0.001400981,0.019116117,0.005087039,-0.001200721,-0.004610613,-0.019692633,0.011829752,0.002696362,-0.004912044
7082,26/08/1991,-0.01349059,-0.00471108,0.008563231,-0.004008021,-0.005515181,-0.009141658,-0.008536331,-0.003807238,-0.003706862,-0.001400981
7083,27/08/1991,0.00796817,0.008265744,0.003294567,0.006975614,0.009356095,0.021467907,-0.009040745,-0.00020002,0.009455159,-0.003606496
7084,28/08/1991,0.018036362,0.006379607,-0.002102208,-0.003807238,-0.000500125,-0.001300846,0.003095205,-0.014504686,0.002397125,0.010841023
7085,29/08/1991,0.01557803,-0.001300846,0.002995509,0.000899595,0.00059982,-0.007125325,0.003294567,-0.008334637,0.002397125,0.011137744
7086,30/08/1991,-0.002703652,-0.007125325,0.01242252,-0.012781334,-0.008939842,-0.011162065,-0.001200721,0.030529205,-0.002302649,-0.012680053
7087,03/09/1991,-0.018367657,-0.005113049,-0.022245609,-0.004008021,-0.007326775,-0.01095984,-0.005213567,-0.003907625,-0.005113049,0.003693172
7088,04/09/1991,-0.003706862,-0.014301785,-0.009343515,0.006876304,-0.015418253,-0.005615739,0.001798382,-0.014809116,0.001299156,-0.012781334
7089,05/09/1991,0.01597177,-0.002102208,0.004489905,-0.001100605,-0.014809116,0.002397125,0.011137744,0.011434378,0.000699755,0.001798382
7090,06/09/1991,-0.011465478,-0.000100005,0.008563231,-0.007830579,-0.005314095,-0.003104815,-0.001200721,0.00249688,-0.0062193,-0.003706862
7091,09/09/1991,-0.009848336,-0.011768984,-0.009141658,-0.012072581,-0.00471108,-0.011263192,-0.016942721,-0.01065658,-0.005314095,-0.005012542
7092,10/09/1991,-0.003706862,0.00059982,-0.008637193,0,0.001698557,0.004191205,0.005186527,-0.021836695,-0.000300045,0.00039992
7093,11/09/1991,-0.002202424,0.008464078,0.013014937,0.010247316,-0.007729798,0.009257021,0.006280238,-0.018265809,-0.005414633,0.016266972
7094,12/09/1991,-0.014301785,-0.013794711,-0.013287894,-0.014606152,-0.022245609,-0.007024615,-0.014098924,-0.006621876,0.003194891,-0.013287894
7095,13/09/1991,0.004290781,0.001898197,0.004688989,0.0009995,0.022837234,-0.001100605,0.014888612,0.006975614,-0.009545413,0.004987542
7096,16/09/1991,0.005882663,0.002397125,-0.002002003,-0.005113049,-0.008132983,-0.00040008,-0.010555514,0.012620031,0.02810143,0.002197584
7097,17/09/1991,0.004191205,0.005683816,-0.011971372,0.001199281,0.00059982,0.003194891,0.008067371,0.024985253,0.009058844,0.002397125
7098,18/09/1991,-0.004208845,-0.002402885,0.004489905,0.001998003,0.005186527,0.007273484,-0.017451394,-0.018571386,0.005087039,0.002796087
7099,19/09/1991,0.00019998,0.002197584,0.004091618,0.001099395,0.008265744,-0.007427516,0.011829752,-0.006118681,0.004191205,0.006876304
7100,20/09/1991,0.004888034,-0.008233805,0.009356095,-0.006118681,-0.006823225,-0.004912044,-0.001300846,0.027323296,-0.00040008,-0.005716307
7101,23/09/1991,-0.007326775,0.003892415,-0.009747351,0.009653257,0.010742097,0.005286004,0.006876304,0.031789322,0.01498713,-0.002302649
7102,24/09/1991,0.004589452,0.003194891,0.013311014,-0.001400981,-0.012477522,0.000299955,-0.003405793,-0.004510155,-0.006722546,0.003394233
7103,25/09/1991,-0.007326775,-0.000500125,0.008464078,-0.004008021,0.001099395,0.017250353,0.003892415,-0.029428811,-0.005012542,0.006578315
7104,26/09/1991,-0.005414633,0.001798382,0.004987542,-0.004510155,-0.001501126,-0.006521217,-0.003205131,-0.000700245,-0.00080032,-0.00080032
7105,27/09/1991,0.001099395,0.001898197,0.020194707,0.000899595,0.004589452,-0.003104815,-0.01349059,0.033241334,0.010742097,0.001199281
7106,30/09/1991,0.020292703,0.009356095,-0.011971372,-0.005917474,0.005087039,-0.001200721,-0.013389237,-0.013591954,-0.009343515,0.019704583
7107,01/10/1991,-0.004510155,-0.004309272,-0.001300846,-0.007326775,0.006876304,-0.004108428,-0.017756722,0.01400152,-0.00040008,-0.009343515
7108,02/10/1991,-0.01582455,-0.008637193,-0.028811082,-0.010353412,-0.018163971,0.002197584,0.002696362,0.02391182,-0.005414633,-0.001100605
7109,03/10/1991,0.001998003,-0.006923915,-0.011566636,-0.005716307,-0.010353412,0.016365354,-0.006621876,-0.00250313,-0.000700245,-0.006420568
7110,04/10/1991,0.00019998,-0.004912044,-0.014707629,-0.017858518,-0.01399751,-0.003305457,0.001199281,-0.004510155,-0.009141658,-0.005213567
7111,07/10/1991,0.004589452,0.002995509,0.00019998,-0.002302649,-0.004208845,-0.001100605,0.005186527,-0.02644665,-0.003807238,-0.003305457
7112,08/10/1991,-0.008939842,-0.009040745,0.010841023,-0.006621876,-0.020713042,-0.018877056,-0.017654935,0.015873349,-0.002402885,-0.014301785
7113,09/10/1991,-0.009848336,0.008166563,0.003394233,0.003294567,0.026739297,0.01607018,0.03469124,-0.008738066,-0.003506139,-0.00471108
7114,10/10/1991,0.001998003,0.006578315,-0.004811557,0.001998003,-0.006521217,-0.00471108,0.005584378,0.019410394,0.004489905,0.006478966
7115,11/10/1991,0.003194891,0.008563231,0.001099395,0.008761506,0.01439588,0.00608147,0.01064316,-0.005213567,0.004688989,0.008067371
7116,14/10/1991,0.01222497,0.01222497,0.014790085,0.013607003,0.028976108,-0.003807238,-0.00020002,0.002397125,0.001898197,0.005286004
7117,15/10/1991,-0.009545413,-0.002202424,0.003493889,0.011137744,0.017643435,-0.003907625,-0.007629027,-0.001501126,0.010148331,0.004688989
